title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,20,58,60,3,"Well, of course, we all know that the SUV market is booming, and we are building our reputation in this critical space as well. For years, Sorento has been our key strength in the SUV market, and that's continued this year with sales up 10%. On top of that, our midsize Sportage and our eco SUV, the Nero, have also enjoyed sales growth of 12% and 7%, respectively.",68,365,2285,"Well, of course, we all know that the SUV market is booming, and we are building our reputation in this critical space as well. For years, Sorento has been our key strength in the SUV market, and that's continued this year with sales up 10%. On top of that, our midsize Sportage and our eco SUV, the Nero, have also enjoyed sales growth of 12% and 7%, respectively.",14
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,21,61,63,3,"And how about the iconic Kia Soul, which will contribute more than 100,000 units to our annual volume of almost 600,000 vehicles this year. And you know, we're not done with SUVs yet, because the Kia SUV lineup will expand next year with not just one, but two all-new SUVs. So stay tuned on that front.",58,302,2286,"And how about the iconic Kia Soul, which will contribute more than 100,000 units to our annual volume of almost 600,000 vehicles this year. And you know, we're not done with SUVs yet, because the Kia SUV lineup will expand next year with not just one, but two all-new SUVs. So stay tuned on that front.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,22,64,66,3,"Folks, Kia is the youngest mainstream car company in the US. And just like that rebellious youngster, you can bet we're going to be just a bit disruptive in everything we do. And we'll have a lot of fun along the way.",42,217,2287,"Folks, Kia is the youngest mainstream car company in the US. And just like that rebellious youngster, you can bet we're going to be just a bit disruptive in everything we do. And we'll have a lot of fun along the way.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,23,67,69,3,"So now, let me introduce our first new model of the day. And we asked an extended energy expert to test the limits of the all-new Niro EV under real-world conditions. Let's take a look at how we got on.",40,202,2288,"So now, let me introduce our first new model of the day. And we asked an extended energy expert to test the limits of the all-new Niro EV under real-world conditions. Let's take a look at how we got on.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,24,70,72,3,"Hello, everyone. I am James Bell, the director of corporate communications here at Kia Motors America. But today, right now, I'm standing in Las Vegas.",25,151,2289,"Hello, everyone. I am James Bell, the director of corporate communications here at Kia Motors America. But today, right now, I'm standing in Las Vegas.",2
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,25,73,75,3,"Sin City, baby! Now, the official range of the Niro EV is 239 miles. But this being Kia, we're always pushing the boundaries, always stretching those limits.",27,157,2290,"Sin City, baby! Now, the official range of the Niro EV is 239 miles. But this being Kia, we're always pushing the boundaries, always stretching those limits.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,26,76,78,3,"So we asked an engineer to drive from Las Vegas here to his home in Southern California on one charge. You see, I've got my lab coat. It must be time to do a full reenactment for you.",38,183,2291,"So we asked an engineer to drive from Las Vegas here to his home in Southern California on one charge. You see, I've got my lab coat. It must be time to do a full reenactment for you.",-1
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,27,79,81,3,"Now, I might have to turn off the AC and the radio along the way, but that doesn't matter because this Niro is so much fun to drive. It's full of style and technology, utilities, great driving dynamics. It is the full package.",43,226,2292,"Now, I might have to turn off the AC and the radio along the way, but that doesn't matter because this Niro is so much fun to drive. It's full of style and technology, utilities, great driving dynamics. It is the full package.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,28,82,84,3,"Little known fact, the word Niro is Greek, the world's greatest electric crossover. I just made that up, but it's still true. Not only is the Niro a lot of fun to drive because it's fun and electric torque, but because it's electric, it's also very quiet, very peaceful place to be, and has so much room for all your stuff.",61,323,2293,"Little known fact, the word Niro is Greek, the world's greatest electric crossover. I just made that up, but it's still true. Not only is the Niro a lot of fun to drive because it's fun and electric torque, but because it's electric, it's also very quiet, very peaceful place to be, and has so much room for all your stuff.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,29,85,87,3,"And there you have it, a 271-mile adventure on one charge. Good afternoon, everybody. As you just saw, James caught me crunching the numbers on the way to the show.",30,164,2294,"And there you have it, a 271-mile adventure on one charge. Good afternoon, everybody. As you just saw, James caught me crunching the numbers on the way to the show.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,30,88,90,3,"And by my calculation, this just might be the world's most cost-effective fully electric SUV. The new Niro EV is planned to start around $30,000. Now, that's after available federal, state, and city incentives.",35,210,2295,"And by my calculation, this just might be the world's most cost-effective fully electric SUV. The new Niro EV is planned to start around $30,000. Now, that's after available federal, state, and city incentives.",-1
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,31,91,93,3,The lawyers wanted to make sure that I show you the small print up here. So did you get it? Good.,21,97,2296,The lawyers wanted to make sure that I show you the small print up here. So did you get it? Good.,-1
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,32,94,96,3,"Let's get down to some business. The Niro EV provides best-in-class driving range on a single charge, as demonstrated by our very own extended energy expert, James Bell. James, say hello to the people.",35,201,2297,"Let's get down to some business. The Niro EV provides best-in-class driving range on a single charge, as demonstrated by our very own extended energy expert, James Bell. James, say hello to the people.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,33,97,99,3,"As one of America's first all-electric subcompact SUVs, the Niro is perfectly positioned to compete in the sweet spot of the industry. The Niro family is now complete with a hybrid, a PHEV, and now this fully electric EV model. Customers finally have three great choices.",46,271,2298,"As one of America's first all-electric subcompact SUVs, the Niro is perfectly positioned to compete in the sweet spot of the industry. The Niro family is now complete with a hybrid, a PHEV, and now this fully electric EV model. Customers finally have three great choices.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,34,100,102,3,"that gives them the range, the size, the package, and price that they're looking for. Let me tell you why I'm so excited about the Niro EV. With the state-of-the-art 64-watt, kilowatt battery, the Niro EV not only enters the playing field, it brings home the win.",48,263,2299,"that gives them the range, the size, the package, and price that they're looking for. Let me tell you why I'm so excited about the Niro EV. With the state-of-the-art 64-watt, kilowatt battery, the Niro EV not only enters the playing field, it brings home the win.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,35,103,105,3,"This SUV has a range of about 239 miles. Official EPA confirmation comes out tomorrow. And this puts the vehicle ahead of the Chevy Bolt, the Nissan Leaf, and most other EVs.",32,174,2300,"This SUV has a range of about 239 miles. Official EPA confirmation comes out tomorrow. And this puts the vehicle ahead of the Chevy Bolt, the Nissan Leaf, and most other EVs.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,36,106,108,3,"The four drive modes provide something for everyone. It can automatically adjust braking regen, HVAC settings. It can set speed limits to maximum efficiency or make the driving experience more engaging.",31,202,2301,"The four drive modes provide something for everyone. It can automatically adjust braking regen, HVAC settings. It can set speed limits to maximum efficiency or make the driving experience more engaging.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,37,109,111,3,"The sport mode is an absolute blast to drive and is geared toward the driving enthusiast. And with 201 horsepower and 291 foot-pounds of torque, this thing can really move. It will go 0 to 60 in just over seven seconds.",41,219,2302,"The sport mode is an absolute blast to drive and is geared toward the driving enthusiast. And with 201 horsepower and 291 foot-pounds of torque, this thing can really move. It will go 0 to 60 in just over seven seconds.",-1
