title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,23,62,64,3,"The eDrive offers a thrilling peak performance of up to 530 horsepower and we will not use any rare earth in the electric motor as well. All of this shows that we are fully committed to climate protection and I can assure you and our customers, we will fulfill the tough European CO2 regulations for 2020 and also 2021. This year alone, we will reduce our European fleet target by around 20%.",72,392,364,"The eDrive offers a thrilling peak performance of up to 530 horsepower and we will not use any rare earth in the electric motor as well. All of this shows that we are fully committed to climate protection and I can assure you and our customers, we will fulfill the tough European CO2 regulations for 2020 and also 2021. This year alone, we will reduce our European fleet target by around 20%.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,24,65,67,3,"And I can promise you, our customers will never have to compromise between driving pleasure and sustainable mobility. Every BMW will drive like a true BMW. The BMW i4 will definitely be proof of that.",35,200,365,"And I can promise you, our customers will never have to compromise between driving pleasure and sustainable mobility. Every BMW will drive like a true BMW. The BMW i4 will definitely be proof of that.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,25,68,70,3,"We will build this great car right here in Munich, and I can tell you this, the design you see here is quite close to the actual serious car coming next year. And now, Adrian von Heudank, our famous head of BMW Group Design, will give you all the details. Thank you.",52,266,366,"We will build this great car right here in Munich, and I can tell you this, the design you see here is quite close to the actual serious car coming next year. And now, Adrian von Heudank, our famous head of BMW Group Design, will give you all the details. Thank you.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,26,71,73,3,"Thank you, Oliver. Hello, everyone. Hello, everyone here in Munich and watching around the world.",15,97,367,"Thank you, Oliver. Hello, everyone. Hello, everyone here in Munich and watching around the world.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,27,74,76,3,"With BMW i, we have pioneered a new type of mobility and created a new and cleaner form language fitting to zero emission mobility. Now with Concept i4, that zero emission mobility hits the core of the BMW brand. The i4 design is strong, sexy and modern.",47,254,368,"With BMW i, we have pioneered a new type of mobility and created a new and cleaner form language fitting to zero emission mobility. Now with Concept i4, that zero emission mobility hits the core of the BMW brand. The i4 design is strong, sexy and modern.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,28,77,79,3,The vertical grille and very slim headlamps give the car a strong and confident look. The silhouette is extremely elegant and dynamic. It is hard to believe that there is actually a battery underneath the floor.,36,211,369,The vertical grille and very slim headlamps give the car a strong and confident look. The silhouette is extremely elegant and dynamic. It is hard to believe that there is actually a battery underneath the floor.,0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,29,80,82,3,The body side is clean and crisp. Only one defining line and well integrated door handles. The design of the wheels is lightweight and aerodynamic to improve the car's efficiency.,30,179,370,The body side is clean and crisp. Only one defining line and well integrated door handles. The design of the wheels is lightweight and aerodynamic to improve the car's efficiency.,0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,30,83,85,3,And in the rear we have very slim tail lamps and a diffuser that improves aerodynamics and could become a new and iconic element across our vehicle range. Now in the interior we have some really big news. We have reinterpreted the BMW typical cockpit layout in a very clean and modern way.,53,289,371,And in the rear we have very slim tail lamps and a diffuser that improves aerodynamics and could become a new and iconic element across our vehicle range. Now in the interior we have some really big news. We have reinterpreted the BMW typical cockpit layout in a very clean and modern way.,0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,31,86,88,3,"You now find a curved touchscreen enveloping the driver. Combined with our head-up display technology and our natural interaction user interface, it brings BMW driver orientation into the digital age. As you know, BMW is all about a highly emotional driving experience, and an important part of that is sound, giving the driver direct feedback to his or her inputs.",60,365,372,"You now find a curved touchscreen enveloping the driver. Combined with our head-up display technology and our natural interaction user interface, it brings BMW driver orientation into the digital age. As you know, BMW is all about a highly emotional driving experience, and an important part of that is sound, giving the driver direct feedback to his or her inputs.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,32,89,91,3,"BMW Design is cooperating with Hans Zimmer to create some truly iconic and modern soundtracks for our vehicles. Hans Zimmer is well known for his film music, and as a multiple Grammy and Academy Award He is a great source of inspiration for us at this crucial moment in time in which mobility is redefined. So now, let's watch a short movie and hear what the future sounds like.",69,378,373,"BMW Design is cooperating with Hans Zimmer to create some truly iconic and modern soundtracks for our vehicles. Hans Zimmer is well known for his film music, and as a multiple Grammy and Academy Award He is a great source of inspiration for us at this crucial moment in time in which mobility is redefined. So now, let's watch a short movie and hear what the future sounds like.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,33,92,94,3,"So with all of this, the Concept Eye 4 is giving you a very good idea of what you can expect from us in the near future. And that, Oliver, is what we really wanted to show the audience today. today.",41,198,374,"So with all of this, the Concept Eye 4 is giving you a very good idea of what you can expect from us in the near future. And that, Oliver, is what we really wanted to show the audience today. today.",0
BMW BMW Concept i4 (1080p_25fps_H264-128kbit_AAC),16,34,95,97,3,Thank you Adrian. It looks great and I'm really looking forward to the BMW i4 serious vehicle. Thank you everyone for joining us this morning and we hope to see you again very soon.,34,181,375,Thank you Adrian. It looks great and I'm really looking forward to the BMW i4 serious vehicle. Thank you everyone for joining us this morning and we hope to see you again very soon.,0
